,target_met_frac,no_budget_frac,avg_fine_period,fine_per_house,time_conv,profit_std
12173,0.0,0.3,157.2,293.4663725785962,240.0,377.6757045219799
12174,0.6,0.6,150.0,382.5187093344904,240.0,378.271915238777
12175,0.5,0.0,146.4,78.40378017063476,240.0,596.4175154947967
12176,0.4,0.7,175.2,116.69904785648504,160.0,1471.6417091870608
12177,0.1,0.5,171.6,98.14082174297266,160.0,443.8232975533639
12178,0.4,0.5,160.8,37.80315648970789,120.0,571.8725845715662
12179,0.2,0.2,168.0,196.09206973514736,106.0,452.03403061206933
12180,0.0,0.2,160.8,421.80908553680536,133.0,226.92218813246518
12181,0.4,1.0,168.0,141.41895642687638,240.0,941.3494569756656
12182,0.3,0.2,150.0,42.15651528710044,200.0,332.2294548204492
12183,0.4,0.5,175.2,147.5491436382101,160.0,619.460301206592
12184,0.4,0.2,135.6,31.278789873967828,240.0,300.14303132252917
12185,0.4,0.2,175.2,167.49888482823636,240.0,632.8630768232641
12186,0.8,0.4,160.8,50.48586820181717,240.0,1003.7286160261181
12187,0.7,1.0,153.6,154.1230042995764,240.0,442.0734284689468
12188,0.7,0.4,178.8,62.032545873013255,240.0,723.2867991627718
12189,0.7,0.4,150.0,260.8531536270408,106.0,322.03281027008836
12190,0.2,0.2,168.0,358.87904906209496,240.0,394.49557677219855
12191,0.4,0.3,171.6,40.613889958508175,240.0,637.5128884241507
12192,0.0,0.0,171.6,190.27342612472336,183.0,255.35558148493095
12193,0.2,0.2,150.0,270.4463154309934,240.0,307.0250420877143
12194,0.1,0.2,171.6,66.83951062556011,240.0,445.01383027850096
12195,0.7,0.2,178.8,9.11301074915568,240.0,779.6059842540981
12196,0.7,0.4,164.4,136.16577201038135,240.0,630.4985246960442
12197,0.3,0.3,178.8,138.55133713060104,157.0,629.0465952950574
12198,0.0,0.1,164.4,404.9419199926393,187.0,389.04148570995943
12199,0.2,0.3,164.4,230.8166125418421,106.0,188.95022470895142
12200,0.0,0.0,200.4,319.6309924002459,213.0,220.03775935421803
12201,0.0,0.3,139.2,463.2883320953066,200.0,252.4906946057412
12202,0.3,0.4,153.6,481.64918531077234,133.0,369.7020526132272
12203,0.5,0.4,189.6,218.8785566788796,240.0,718.8549632764157
12204,0.3,0.3,164.4,234.15753537556492,240.0,732.3419089956739
12205,0.1,1.0,171.6,35.858998559352386,204.0,801.2294367705243
12206,0.2,0.3,153.6,263.60339244365935,146.0,500.43842916039426
12207,0.0,0.1,157.2,173.76901989854397,240.0,245.0430614808976
12208,0.1,0.1,157.2,467.0902973977278,77.0,380.8068121539703
12209,0.0,0.3,168.0,266.46458512542756,217.0,547.7260195406549
12210,0.1,0.0,186.0,214.41337586829732,240.0,502.5771000905468
12211,0.3,0.1,157.2,55.20331910800795,93.0,339.566394398817
12212,0.1,0.2,135.6,351.26798130557336,183.0,205.94603455827908
12213,0.2,0.3,160.8,103.93378091831251,240.0,293.47384592174575
12214,0.0,0.5,146.4,413.4143713465039,240.0,584.6870251511376
12215,0.4,0.5,157.2,108.73367338597605,227.0,707.1052889260159
12216,0.5,0.5,189.6,25.960029114733054,106.0,696.2567730984533
12217,0.6,0.3,164.4,8.323751742132018,240.0,444.71574905221917
12218,0.3,0.2,164.4,49.034387412284296,240.0,448.9076238057017
12219,0.1,0.2,222.0,45.3049900180338,160.0,424.3007198449238
12220,0.4,0.3,200.4,39.286808408210476,240.0,427.40738151108536
12221,0.1,0.5,164.4,181.91932870250716,240.0,553.744185609288
12222,0.7,0.4,135.6,158.88634601538692,240.0,1083.1029836718892
12223,0.3,0.0,164.4,31.23873544641109,240.0,514.8559735510756
12224,0.2,0.5,160.8,110.67787119249813,146.0,379.8693212724018
12225,0.1,0.4,157.2,136.72821344251514,240.0,573.4262800399738
12226,0.3,0.3,150.0,56.060063721692856,240.0,392.19298222505137
12227,0.3,1.0,182.4,27.98094237261927,106.0,565.3732305299227
12228,0.7,0.4,160.8,19.36386772717664,240.0,928.4259598411073
12229,0.0,0.4,168.0,71.36390192467334,213.0,537.6083587182868
12230,0.0,0.3,171.6,224.01374107219613,240.0,181.81845001818652
12231,0.2,0.0,146.4,113.50748092894959,240.0,378.2002440036142
12232,0.2,0.4,160.8,162.2051696748506,80.0,366.2037912201938
12233,0.0,0.5,171.6,72.24630247913842,160.0,605.7643390508651
12234,0.0,0.5,157.2,59.789680249326274,240.0,451.1711253137273
12235,0.2,0.4,175.2,61.90459984286152,240.0,439.1206531220568
12236,0.0,0.2,182.4,168.44463315611029,240.0,445.6018499264972
12237,0.4,0.5,150.0,134.06694408392352,90.0,446.9896934519259
12238,0.0,0.3,175.2,161.21458081698322,227.0,261.6813202679529
12239,0.0,0.0,178.8,229.65267390720155,160.0,179.41748527584937
12240,0.0,0.0,171.6,359.8836114870634,240.0,354.92725376617767
12241,0.4,0.3,153.6,391.1838282876976,240.0,599.9775036346236
12242,0.2,0.7,171.6,291.3130380028509,240.0,912.1585908911476
12243,0.0,0.6,164.4,148.63575460563783,240.0,515.2696692520499
12244,0.2,0.2,168.0,157.63429126642444,40.0,351.080790449096
12245,0.9,0.2,164.4,91.90257507392657,240.0,1060.7050109901063
12246,0.0,0.2,160.8,289.1465725502614,160.0,365.7288296056557
12247,0.4,0.4,168.0,72.76845052445535,26.0,370.417993957407
12248,0.2,0.4,160.8,234.0656852521711,240.0,694.467446613752
12249,0.5,0.4,160.8,245.7177027637817,240.0,899.2582254702844
12250,0.1,1.0,168.0,72.28296923483957,240.0,614.1311486485364
12251,0.2,0.1,168.0,103.10515241458306,240.0,800.9818828622923
12252,1.0,0.4,168.0,8.639140107032834,240.0,1548.911723498579
12253,0.2,0.6,157.2,150.56697235061057,120.0,376.16091535042153
12254,0.5,0.4,150.0,87.80752928060095,237.0,624.8965772512753
12255,0.5,0.0,175.2,17.582914964071644,106.0,1067.665702651668
12256,0.0,0.1,171.6,222.4728421088725,240.0,254.5202608950219
12257,0.3,0.3,168.0,105.22537528552584,240.0,977.3780682511896
12258,0.4,0.4,182.4,106.45482408255943,240.0,455.610047627021
12259,0.4,0.0,164.4,35.424036337859135,240.0,860.0567305771542
12260,0.1,0.4,150.0,28.749261146496803,240.0,642.2857574465897
12261,0.1,0.1,171.6,283.6874039834582,240.0,570.2649158978365
12262,0.4,0.7,157.2,288.8111298861767,240.0,935.7120146930408
12263,0.3,0.4,243.6,121.89941942544014,240.0,480.99652618755965
12264,0.0,0.1,164.4,473.63461767938975,240.0,431.6677983586592
12265,0.2,0.6,164.4,203.3694320636936,80.0,325.1567711594065
12266,0.4,0.8,200.4,29.22682564331328,146.0,550.1964330189933
12267,0.1,0.1,146.4,249.1711805314121,240.0,460.2110287114285
12268,0.0,0.1,146.4,239.16564676633809,213.0,191.6336404626436
12269,0.2,0.3,150.0,334.66122180232634,240.0,300.79541450639135
12270,0.5,0.6,178.8,203.0871933906955,240.0,640.0516259451398
12271,0.3,0.5,168.0,157.57835580210252,146.0,686.1690845806795
12272,0.0,0.2,175.2,364.3462063833439,240.0,205.46309785060623
12273,0.0,0.2,157.2,264.50888997168784,200.0,253.88877111412816
12274,0.2,0.9,171.6,112.05526654758637,240.0,825.4709493983372
12275,0.1,0.0,168.0,26.449866210458122,240.0,698.7497200098717
12276,0.0,0.1,175.2,413.3724967575861,225.0,254.8314528711176
12277,0.2,0.5,168.0,49.51449075306071,200.0,364.2698616094133
12278,0.5,0.6,189.6,122.76391360202105,240.0,635.5212310353362
12279,0.1,0.4,153.6,127.23599040939034,240.0,286.31220964552915
12280,0.4,0.9,171.6,41.907453465466254,240.0,502.0584377129506
12281,0.5,0.4,150.0,300.37744188262747,240.0,368.35049520885286
12282,0.0,0.2,160.8,535.1291772912704,213.0,538.4277767845203
12283,0.5,0.6,150.0,74.8363643380338,80.0,610.4257019511411
12284,0.1,0.2,186.0,58.07381028855229,200.0,604.5097647688763
12285,0.5,0.0,157.2,80.78505102693495,213.0,389.25756788896933
12286,0.6,0.0,171.6,54.330725697317035,240.0,466.9348631376322
12287,0.0,0.1,153.6,99.17232130283598,240.0,342.3131998770855
12288,0.0,0.2,142.8,370.1913487335249,133.0,210.36366369909572
12289,0.1,0.4,153.6,81.01445609050793,211.0,509.1123561045389
12290,0.0,0.1,175.2,69.72148889538015,231.0,311.00679047930925
12291,0.0,0.1,186.0,233.01016212104545,240.0,331.2766911649272
12292,0.0,0.5,168.0,307.1581602842235,227.0,409.63426857336736
12293,0.3,0.6,193.2,34.25223056580892,160.0,604.6065189726687
12294,0.5,0.2,171.6,79.05392206813755,213.0,457.2305569601447
12295,0.3,0.1,164.4,48.798283981106536,183.0,389.1395621039188
12296,0.6,0.3,150.0,18.97467200929153,66.0,656.2619435787684
12297,0.4,0.3,150.0,238.17423847054152,240.0,862.161111145218
12298,0.6,0.4,157.2,59.97070931633114,200.0,617.705285764603
12299,0.2,0.3,164.4,63.206876323627064,106.0,326.1454390992458
12300,1.0,0.0,168.0,26.496248291157908,240.0,896.0317420127029
12301,0.0,0.5,171.6,272.89154804876586,240.0,302.21840244142317
12302,0.3,0.0,168.0,9.747347060181488,66.0,830.4851046609102
12303,0.1,0.4,157.2,175.0489634500835,187.0,342.4840833429332
12304,0.2,0.2,186.0,94.21321491993544,240.0,454.10338035103064
12305,0.2,0.2,157.2,264.4629305535657,240.0,328.94386827939786
12306,0.3,0.1,150.0,311.75171796645424,240.0,307.56779583957496
12307,0.2,0.4,153.6,519.9902920679914,240.0,363.5535416295007
12308,0.3,0.4,182.4,148.89378537307067,160.0,305.33278353940244
12309,0.3,0.4,175.2,21.34012411598353,227.0,525.5755844994567
12310,0.5,0.2,160.8,119.2332744647513,240.0,496.10624001665184
12311,0.4,0.3,150.0,295.4298054877832,63.0,342.63672263605093
12312,0.2,0.3,214.8,72.9551937893272,187.0,354.6092881958921
12313,0.4,0.6,146.4,328.9038129104147,160.0,434.2483962127092
12314,0.3,0.0,196.8,13.407411626194895,240.0,694.1305263200751
12315,0.6,0.4,193.2,22.766148668416747,213.0,557.1412074408142
12316,0.1,0.6,186.0,191.4505623853077,238.0,725.7777974167761
12317,0.1,0.3,153.6,4.0270304201120135,225.0,492.4311399585612
12318,0.2,0.6,186.0,93.86988954264758,240.0,671.1335524087095
12319,0.0,0.2,186.0,56.24816167179482,240.0,375.53912903127497
12320,0.4,0.7,160.8,203.78160989563838,240.0,779.2064632590619
12321,0.0,0.1,164.4,358.94657330279574,66.0,401.2392203614162
12322,0.2,0.4,175.2,396.1216634659508,160.0,705.398772970412
12323,0.1,0.4,171.6,244.88491608183602,240.0,486.70843427331357
12324,0.2,0.4,150.0,47.68379976441921,240.0,378.7673733792771
12325,0.2,0.3,164.4,74.59633763593156,200.0,365.4631178615784
12326,0.1,0.1,204.0,370.18165971576536,240.0,350.4945213766529
12327,0.0,0.3,153.6,317.964542562199,240.0,178.25287123422217
12328,0.0,0.1,146.4,374.2877079293982,240.0,398.2232836448296
12329,0.4,0.3,153.6,11.539184399169965,130.0,251.46413424827026
12330,0.0,0.1,160.8,296.6943418332077,187.0,406.61985719135527
12331,0.2,0.2,157.2,84.93557860370387,160.0,778.6433883100901
12332,0.4,0.6,153.6,43.45725181084761,80.0,544.3136078325654
12333,0.7,0.1,157.2,137.9767018056503,240.0,422.14323180261056
12334,0.0,0.4,171.6,243.73042517634858,143.0,583.2521859884722
12335,0.4,0.2,160.8,134.2454442925455,187.0,534.9270185767032
12336,0.4,0.6,160.8,132.88445066978178,240.0,804.8184203872117
12337,0.0,0.0,168.0,299.0041416415798,240.0,388.9969339773868
12338,0.4,0.2,160.8,119.65845184842269,146.0,697.7176920659664
12339,0.2,0.5,168.0,116.08693183506986,213.0,509.9288840509932
12340,0.2,0.1,175.2,103.19340036617828,240.0,933.915586977764
12341,0.2,0.1,211.2,36.04519693601792,240.0,481.3188569896523
12342,0.1,0.5,168.0,26.19367027971468,240.0,723.939538714892
12343,0.5,0.3,164.4,149.19423205294328,240.0,486.0497742315723
12344,0.2,0.2,196.8,123.55915337575364,213.0,435.64882128720586
12345,0.3,0.7,153.6,30.33448768050133,240.0,351.0774818645855
12346,0.4,0.4,218.4,94.22853245820929,227.0,416.49483817947714
12347,0.8,0.2,142.8,104.4131393836022,240.0,721.5292947169963
12348,0.2,0.3,175.2,71.3336033249903,240.0,410.26923400238456
12349,0.6,0.3,146.4,51.7505514646161,240.0,975.0726737514913
12350,0.0,0.3,204.0,405.0695244552159,240.0,571.5077678464703
12351,0.1,0.8,175.2,188.4723769831569,240.0,450.9559067502876
12352,0.4,0.2,160.8,132.0816003180222,240.0,635.24594969557
12353,0.0,0.1,160.8,506.51046972564467,240.0,289.0400225622119
12354,0.6,0.5,171.6,108.66460083393623,240.0,721.9169776509198
12355,0.0,0.1,193.2,48.57225206390833,227.0,522.8576694166693
12356,0.0,0.0,200.4,32.94782560322884,40.0,297.95457676512643
12357,0.5,0.6,164.4,176.12796170747512,160.0,486.6688193775771
12358,0.2,0.4,157.2,206.71224498350082,213.0,308.54511592118666
12359,0.0,0.1,164.4,408.96992567652364,240.0,246.45484662762868
12360,0.1,0.4,153.6,39.758268292682956,224.0,694.3064175320267
12361,0.5,0.7,157.2,125.50420761645479,213.0,412.0440397017738
12362,0.3,0.3,193.2,193.58525057598115,240.0,670.3527246089548
12363,0.2,0.6,160.8,81.3428278028163,240.0,747.5216557524054
12364,0.3,1.0,175.2,61.55605335463786,227.0,1310.8050981661788
12365,0.3,0.4,146.4,167.23765929364578,213.0,404.96134996697776
12366,0.3,0.4,150.0,227.4136983314585,200.0,294.45242655600447
12367,0.1,0.3,160.8,420.2804187623384,238.0,582.5601419880829
12368,0.4,0.6,150.0,123.25121204722818,133.0,349.3077746463396
12369,0.0,0.1,168.0,123.54564217555841,66.0,331.17255482876067
12370,0.1,0.2,168.0,190.44974886479545,213.0,494.9087014768519
12371,1.0,0.3,171.6,41.68543801247278,77.0,1375.8584530334854
12372,0.4,0.8,164.4,50.715928799459846,187.0,1000.7241230165024
12373,0.4,0.5,157.2,29.78981006246577,240.0,417.9182709231855
12374,0.0,0.2,153.6,323.35519265319687,146.0,181.22702902138883
12375,0.0,0.3,150.0,46.91523293677373,240.0,588.4171783083441
12376,0.2,0.7,150.0,459.0527631153189,240.0,872.5464624315225
12377,0.8,0.1,157.2,85.56980160248399,160.0,611.7592412588141
12378,0.0,0.0,164.4,281.4076194381102,173.0,222.52476599087203
12379,0.5,0.6,164.4,55.303774639904155,240.0,1077.880272858911
12380,0.6,0.1,168.0,35.77586010028358,240.0,1012.5225873045952
12381,0.4,0.6,171.6,105.98147507578415,240.0,800.8872321665914
12382,0.1,0.1,186.0,335.2445771339738,240.0,271.8307145390676
12383,0.0,0.1,171.6,489.9188444946264,240.0,321.14166979162496
12384,0.2,0.4,150.0,233.0335262135285,93.0,311.53208859012614
12385,0.1,0.2,164.4,65.52759904679704,240.0,471.9978553888905
12386,0.3,0.3,160.8,164.05172995399968,90.0,591.4929684727564
12387,0.6,0.5,182.4,317.51749524487116,210.0,928.2192328268144
12388,0.6,0.4,168.0,86.32950723632455,240.0,609.0199591071926
12389,0.0,0.1,207.6,424.1173446409117,240.0,246.2368282522592
12390,0.0,0.2,164.4,288.84459233349617,240.0,436.83454783061416
12391,0.1,0.8,175.2,193.67595406184452,133.0,836.8358787730854
12392,0.0,0.3,160.8,105.24449980056332,240.0,568.2269988933264
12393,0.5,0.5,153.6,149.81121474428664,146.0,534.8296398628643
12394,0.4,0.2,168.0,185.47354833953707,173.0,318.1323565983489
12395,0.1,1.0,168.0,180.61126346624994,240.0,590.3633174088723
12396,0.1,0.1,160.8,162.32298716508086,240.0,286.31345509408385
12397,0.1,0.3,164.4,274.82085639706605,160.0,363.4483932189922
12398,0.4,0.7,157.2,60.42919601193618,240.0,422.37410337885024
12399,0.3,0.5,164.4,24.27899218371822,146.0,686.1073239320622
12400,1.0,0.4,178.8,52.80347764348176,106.0,1380.3004618095813
12401,0.6,0.5,157.2,145.22791810648198,187.0,411.6741956078465
12402,0.4,0.6,178.8,40.55391294867431,240.0,827.6616479735612
12403,0.2,0.2,153.6,11.220393616268671,240.0,838.8314588655594
12404,0.0,0.0,171.6,342.6623955552453,160.0,304.35753592879337
12405,0.1,0.1,178.8,395.74794140217597,90.0,535.7296526753556
12406,0.5,0.4,142.8,144.99521302078062,240.0,1007.8455517136356
12407,0.0,0.0,160.8,296.9386489910995,240.0,370.60218649408273
12408,0.2,1.0,186.0,35.774022151520256,120.0,494.01456994969254
12409,0.8,0.9,175.2,45.83830609219281,146.0,914.9358751266658
12410,0.3,0.2,160.8,356.63474598410113,240.0,382.7821030536466
12411,0.5,0.1,182.4,79.16019273971163,191.0,663.6677210589578
12412,0.0,0.2,186.0,89.2511290817858,240.0,738.8940339265242
12413,0.0,0.2,175.2,338.59091719645215,240.0,330.00595881076845
12414,0.3,0.5,164.4,103.5456884481507,240.0,400.31389487043464
12415,0.1,0.5,168.0,96.11936639566223,80.0,400.6516951169079
12416,0.0,0.4,164.4,172.95320918513332,200.0,561.1596107353151
12417,0.1,0.2,153.6,327.45609424700723,240.0,394.3140673827378
12418,0.2,0.3,153.6,283.17309684867234,240.0,443.6837551407946
12419,0.6,0.5,207.6,174.55896304999175,240.0,246.5353676216402
12420,0.0,0.2,178.8,330.58613771961546,240.0,335.012658551673
12421,0.3,0.3,168.0,298.0137168609825,240.0,525.8393747867822
12422,0.6,0.6,153.6,165.69589441415584,240.0,929.7599431948177
12423,0.1,0.4,164.4,49.165858828615704,106.0,325.58355743079267
12424,0.2,0.2,193.2,265.5795848114677,240.0,704.2798536008348
12425,0.3,0.2,171.6,65.19393731308332,240.0,855.9477429057667
12426,0.3,0.8,178.8,62.83210929684206,240.0,800.7221719047188
12427,0.0,0.2,164.4,436.5641822043396,240.0,305.18851985439665
12428,0.1,0.8,164.4,109.53540813343149,240.0,419.4901905427082
12429,0.5,0.4,171.6,180.192750716888,164.0,458.16777429564837
12430,0.4,0.5,168.0,80.99825694663316,240.0,684.8687116347787
12431,0.1,0.4,171.6,7.654536721281103,103.0,420.27525051581597
12432,0.8,0.7,232.8,119.51227654249955,240.0,546.4382769290653
12433,0.3,0.6,157.2,103.98577865612651,240.0,417.62593998351997
12434,0.7,0.3,164.4,34.85955308253489,160.0,985.449050202346
12435,0.2,0.3,175.2,206.89108730532584,80.0,216.4483347851559
12436,0.0,0.3,160.8,1.6174642857142856,80.0,702.3135953607895
12437,0.1,0.5,153.6,32.817577752957234,240.0,627.6188127433768
12438,0.3,0.1,146.4,57.517487799239085,146.0,424.6830924208033
12439,0.0,0.0,153.6,599.9557328332234,227.0,350.03111305745244
12440,0.4,0.4,153.6,357.134585079605,173.0,756.3889923944226
12441,0.3,0.4,211.2,170.05804963756174,240.0,523.8286050083585
12442,0.2,0.0,178.8,192.50820355957643,173.0,693.8813701677852
12443,0.2,0.2,157.2,97.09272825730496,240.0,636.2170331436885
12444,0.0,0.1,168.0,348.38743046845235,77.0,236.92399067973003
12445,0.0,0.1,160.8,241.30957656313825,120.0,154.107342603442
12446,0.2,0.2,146.4,185.69058316761289,240.0,447.08100023517466
12447,0.0,0.2,139.2,502.2097369657622,213.0,158.011767333295
12448,0.1,0.1,204.0,36.06622903971501,217.0,570.9817688185614
12449,0.7,0.5,164.4,22.060425415505033,240.0,1209.7409146336165
12450,0.9,0.5,160.8,143.7746009647512,213.0,1161.0045138798055
12451,0.7,0.0,178.8,82.4147580577978,183.0,1425.3399481916806
12452,0.1,0.4,182.4,54.29099515327113,240.0,590.203595052696
12453,0.3,0.1,178.8,258.789259949266,240.0,595.1277526818938
12454,0.1,0.5,168.0,120.24307580661724,240.0,750.8844055104207
12455,0.7,0.0,150.0,84.65795294117648,240.0,622.0622319319604
12456,0.0,0.3,160.8,388.2948988967254,240.0,257.0222326968243
12457,0.1,0.3,168.0,114.24913250838301,240.0,618.4099330537732
12458,0.1,0.6,146.4,70.76409780425203,170.0,568.4273568038708
12459,0.5,0.6,150.0,57.644668357771494,240.0,650.8746119656947
12460,0.2,0.5,160.8,64.47718656701252,146.0,309.84064162569365
12461,0.2,0.1,150.0,77.42327913533838,240.0,555.2693555360088
12462,0.5,0.4,186.0,212.15296726861772,240.0,473.19854592083635
12463,0.8,0.0,157.2,289.8932744097341,240.0,680.000556280237
12464,0.0,0.0,193.2,163.1744569617835,240.0,238.09302005472932
12465,0.3,0.0,168.0,110.57350834341905,240.0,799.6306244431007
12466,0.0,0.2,178.8,310.42155434071594,240.0,265.970357468006
12467,0.5,0.7,150.0,217.97936791255648,240.0,973.2490857661636
12468,0.4,0.5,196.8,9.614441910097373,240.0,704.0032465567032
12469,0.9,0.1,171.6,56.989127109185645,240.0,990.0921786662892
12470,0.0,0.0,168.0,207.84188456424874,213.0,285.730005065635
12471,0.4,0.5,171.6,155.272522601388,240.0,784.5850543976677
12472,0.2,0.5,178.8,84.25698406237085,227.0,864.4866139649765
12473,0.5,0.5,175.2,7.116044544641127,160.0,282.6202528224396
12474,0.6,0.4,153.6,42.53965356259074,240.0,847.0461103037356
12475,0.0,0.1,182.4,116.30229889302969,200.0,402.82372242510826
12476,0.2,0.2,168.0,71.36780298122247,240.0,346.11539191050906
12477,0.1,0.1,168.0,384.27773970067705,244.0,422.0181476546952
12478,0.1,0.0,150.0,267.4169373548511,240.0,428.59346439976576
12479,0.5,0.6,150.0,110.13052788808277,240.0,472.4539835805414
12480,0.1,0.1,168.0,73.69425019862261,240.0,350.95404944842346
12481,0.1,0.6,171.6,304.5729784327932,240.0,429.29149714391093
12482,0.0,0.0,182.4,393.3613419778166,240.0,191.4669672066676
12483,0.2,0.5,175.2,53.73804454417119,240.0,1141.32233015254
12484,0.2,0.1,150.0,66.02997950560814,160.0,386.0667111360788
12485,0.2,0.4,182.4,28.138984488009076,240.0,694.223590870173
12486,0.5,0.4,171.6,241.0774869670913,240.0,561.6179558321104
12487,1.0,0.0,150.0,63.75270589294213,240.0,927.528801549268
12488,0.1,0.2,168.0,141.5787798597849,240.0,356.5987966267122
12489,0.0,0.0,204.0,186.7112438704456,187.0,219.1865042243138
12490,0.5,0.0,175.2,51.55688852359968,160.0,1253.5730065195662
12491,0.5,0.4,182.4,18.89689234003381,240.0,426.9875818805079
12492,0.1,0.3,175.2,47.38853975164151,240.0,329.9050432708136
12493,0.0,0.0,200.4,256.59638333271283,240.0,194.98884595401591
12494,0.4,0.5,168.0,111.97679522323023,240.0,500.03468765226586
12495,0.1,0.5,153.6,198.7080039976936,183.0,730.7323124241924
12496,0.2,0.4,171.6,72.41779145845713,240.0,650.234201443888
12497,0.3,0.3,157.2,323.8350013816629,66.0,219.49873971577182
12498,0.3,0.4,171.6,156.4792012573499,240.0,543.897966759372
12499,0.0,1.0,168.0,32.24869009271081,240.0,729.2644601779242
12500,0.3,0.5,178.8,55.6113936374764,225.0,506.76424545209125
12501,0.1,0.5,171.6,449.72738162742303,240.0,865.5919497837046
12502,0.4,0.8,157.2,142.40311461685994,197.0,576.1862748940913
12503,0.0,0.2,193.2,352.21269696065394,240.0,637.6462838431993
12504,0.9,0.5,178.8,70.95378987881084,240.0,899.2177778502429
12505,0.7,0.0,175.2,42.079462131981224,240.0,921.817962078286
12506,0.3,0.6,139.2,65.12507708237983,227.0,506.0325249921468
12507,0.0,0.2,168.0,352.65974082199824,240.0,371.4360988778472
12508,0.0,0.2,160.8,381.02398829844185,240.0,467.82766804755363
12509,0.0,0.5,178.8,58.328408233446076,240.0,482.6518637049263
12510,1.0,0.0,214.8,18.62935729107857,106.0,576.1493321617234
12511,0.4,0.0,153.6,40.14793637835643,240.0,443.774997956076
12512,0.5,0.4,186.0,135.90196207169282,227.0,787.9188337392138
12513,0.3,0.5,171.6,67.74746066611843,160.0,941.6628879581637
12514,0.2,0.6,164.4,214.42767384857865,200.0,554.6228138346596
12515,0.3,0.4,142.8,64.49363083889895,227.0,533.4077330632219
12516,0.0,0.2,160.8,384.5666509167186,187.0,405.3983016075479
12517,0.7,0.5,178.8,41.48296287938014,224.0,843.2484004815858
12518,0.8,0.5,168.0,160.5767862418984,240.0,1154.070923637233
12519,0.2,0.7,160.8,35.408673267014805,240.0,647.9652345765817
12520,0.1,0.1,164.4,53.57593979125782,240.0,494.4939414495776
12521,0.1,0.2,160.8,87.56747455871849,240.0,740.10214631115
12522,0.0,0.1,182.4,170.10644567184812,160.0,295.7885076046332
12523,0.0,0.2,193.2,309.8111852546798,240.0,413.87218707500364
12524,0.0,0.2,160.8,277.06859236667475,93.0,270.46586582074343
12525,0.4,0.2,160.8,100.85527493098931,160.0,257.91622055300337
12526,0.5,0.4,168.0,300.2216223248753,240.0,685.6568218849396
12527,0.2,0.8,171.6,91.77167175465738,160.0,714.9215018717259
12528,0.0,0.2,142.8,355.22740023498324,240.0,423.4316502799865
12529,0.0,0.2,229.2,265.59191943235913,240.0,144.36847152767015
12530,0.0,0.2,146.4,445.75324618781923,173.0,285.5984725053302
12531,0.3,0.7,157.2,247.12381331207345,240.0,639.2921953272769
12532,0.6,0.3,189.6,143.36216684850544,240.0,652.7206748961386
12533,0.5,0.6,164.4,29.56180264214248,133.0,410.8214948020191
12534,0.3,0.2,150.0,343.29280907319674,80.0,322.31940902072023
12535,0.1,0.2,146.4,5.962981614880119,240.0,376.3674099210275
12536,0.8,0.3,164.4,141.13820560915408,130.0,601.5418083445496
12537,0.6,0.9,171.6,51.2665188014192,240.0,1118.6587584470938
12538,0.5,0.3,160.8,182.05830750147632,227.0,351.7505756012339
12539,0.0,0.0,150.0,291.54376457661425,240.0,265.40758502942793
12540,0.2,0.1,160.8,374.97656156509805,240.0,449.6074521565863
12541,0.5,0.6,160.8,382.1319909982362,40.0,606.568679844573
12542,0.3,0.2,204.0,259.65170769876727,238.0,788.2835662540324
12543,0.3,0.6,168.0,59.429823763113205,77.0,563.2550520273077
12544,1.0,0.0,157.2,9.06983031607042,160.0,805.8922426662665
12545,0.4,0.3,168.0,173.05197251213693,80.0,552.5989368210759
12546,0.2,0.1,214.8,38.938245790803535,240.0,299.4043306752368
12547,0.0,0.4,160.8,51.16341086061413,240.0,481.69734124954726
12548,0.5,0.3,164.4,145.1915371822742,240.0,399.8336077235584
12549,0.3,0.5,150.0,116.85716646702532,240.0,369.5963502266028
12550,0.5,0.3,178.8,320.85886675931863,160.0,454.0891971975933
12551,1.0,0.0,182.4,52.50639666531014,133.0,924.2085162460656
12552,0.0,0.0,160.8,269.44543568208735,66.0,209.2113314738766
12553,0.1,0.2,186.0,22.215750489218173,240.0,880.4076155759454
12554,0.0,0.1,160.8,315.08504025219037,240.0,241.16382855001302
12555,0.8,0.4,182.4,56.7976151049746,146.0,635.7064321008414
12556,0.4,0.3,153.6,64.68426517250063,200.0,466.1564582699724
12557,0.8,0.6,164.4,15.292736715783064,240.0,552.9238666595834
12558,0.5,1.0,164.4,90.28989996109732,240.0,628.8389353920475
12559,0.0,0.1,168.0,225.72540563627118,240.0,188.09661314346783
12560,0.2,0.3,218.4,191.282243690135,151.0,488.46004136652846
12561,0.4,0.0,178.8,11.1401207484359,240.0,779.7010511991251
12562,0.0,0.2,168.0,247.0478944075291,240.0,280.8088871870329
12563,0.1,0.0,160.8,327.62902953715724,146.0,390.70381781183954
12564,0.5,0.4,150.0,109.23098682981777,80.0,323.2228583740151
12565,0.0,0.1,171.6,197.90282245010792,240.0,188.72389937802052
12566,0.3,0.2,168.0,18.030416209380174,160.0,595.5135345122815
12567,0.6,0.0,153.6,23.356232881712504,103.0,993.115293010728
12568,0.0,0.1,160.8,366.1139366493435,240.0,352.14840466441325
12569,0.0,0.1,153.6,258.1573485857977,157.0,237.39524532140393
12570,0.2,0.6,171.6,47.716566559589516,187.0,519.5007937526979
12571,0.1,0.1,157.2,87.20899143380345,240.0,361.57206601027946
